Mortgage Rates,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,Price per SqFt
6.95,27604,3,3,1366,1,2005,275000,282000,46,7000,35.8334,-78.5799,4,206.44216691068812
6.95,27616,3,3,2035,1,2009,400000,407000,35,7000,35.8673,-78.5381,4,200.0
6.95,27610,3,3,1697,1,2009,260000,266000,84,6000,35.7667,-78.6008,4,156.7472009428403
6.95,27603,2,3,1165,1,1987,234900,240000,44,5100,35.7076,-78.6563,4,206.00858369098717
6.95,27215,3,3,1925,1,2006,245000,250000,44,5000,36.0318,-79.4889,3,129.87012987012986
6.95,27713,2,2,1152,1,1983,265000,270000,48,5000,35.9112,-78.9178,1,234.375
6.95,27713,3,3,1806,1,2021,338085,342115,461,4030,35.9112,-78.9178,1,189.4324473975637
6.95,27615,2,2,1086,1,1980,255000,258000,42,3000,35.8887,-78.6393,2,237.56906077348063
6.95,27513,2,2,1070,1,1987,289900,292500,96,2600,35.7956,-78.7941,1,273.3644859813084
6.95,27705,2,1,1067,1,1986,234999,237500,36,2501,36.0218,-78.9478,1,222.5866916588566
6.95,27617,3,3,1718,1,2009,395000,397000,81,2000,35.9034,-78.7447,2,231.0826542491269
6.95,27520,2,2,965,1,2000,219900,221000,31,1100,35.6348,-78.451,0,229.0155440414508
6.95,27609,3,3,2528,1,1986,374900,376000,45,1100,35.848,-78.6317,2,148.73417721518987
6.95,27713,3,3,1905,1,2022,530240,530690,204,450,35.9112,-78.9178,1,278.5774278215223
6.95,27713,3,3,1658,1,2022,436200,436650,203,450,35.9112,-78.9178,1,263.35946924004827
6.95,27713,3,3,1558,1,2022,444950,445250,203,300,35.9112,-78.9178,1,285.78305519897305
6.95,27215,2,2,1643,1,2010,289900,290000,40,100,36.0318,-79.4889,3,176.50639074863057
6.95,27617,2,3,1228,1,2007,315000,315000,92,0,35.9034,-78.7447,2,256.51465798045604
6.95,27527,4,3,1445,1,2022,294900,294900,168,0,35.6577,-78.3837,0,204.08304498269896
6.95,27604,3,3,1710,1,1995,305000,305000,50,0,35.8334,-78.5799,4,178.3625730994152
6.95,27377,3,3,1643,1,2020,244900,244900,72,0,36.033,-79.5972,3,149.0566037735849
6.95,27527,3,3,1600,1,2022,303289,303289,278,0,35.6577,-78.3837,0,189.555625
6.95,27713,2,3,1421,1,2005,310000,310000,77,0,35.9112,-78.9178,1,218.1562280084448
6.95,27502,3,3,1466,1,2003,384500,384500,54,0,35.7225,-78.8408,1,262.2783083219645
6.95,27312,3,3,1817,1,2022,339815,339815,124,0,35.7694,-79.1755,1,187.0198128783709
6.95,27312,3,3,1967,1,2022,378805,378805,124,0,35.7694,-79.1755,1,192.5800711743772
6.95,27312,3,3,1967,1,2022,374820,374820,121,0,35.7694,-79.1755,1,190.55414336553127
6.95,27519,4,4,1856,1,2022,506670,506670,10,0,35.8072,-78.887,1,272.9903017241379
6.95,27519,4,4,2350,1,2022,511990,511990,73,0,35.8072,-78.887,1,217.86808510638295
6.95,27519,4,4,1970,1,2022,522380,522380,12,0,35.8072,-78.887,1,265.1675126903553
6.95,27713,3,3,1917,1,2022,449990,449990,352,0,35.9112,-78.9178,1,234.73656755346897
6.95,27519,4,4,2075,1,2022,537405,537405,30,0,35.8072,-78.887,1,258.99036144578315
6.95,27519,4,4,1970,1,2022,522980,522980,10,0,35.8072,-78.887,1,265.4720812182741
6.95,27513,3,4,1931,1,2022,400000,400000,525,0,35.7956,-78.7941,1,207.14655618850333
6.95,27713,3,3,1964,1,2022,439900,439900,56,0,35.9112,-78.9178,1,223.9816700610998
6.95,27713,3,3,1950,1,2022,467900,467900,0,0,35.9112,-78.9178,1,239.948717948718
6.95,27591,3,4,1937,1,2022,495000,495000,388,0,35.798,-78.3926,0,255.54981930820855
6.95,27713,3,3,1558,1,2022,453570,453570,210,0,35.9112,-78.9178,1,291.1232349165597
6.95,27518,3,2,1698,2,2020,397910,397910,728,0,35.7299,-78.7735,1,234.3404004711425
6.95,27703,2,2,1532,1,2022,414990,414990,88,0,35.9781,-78.8439,1,270.88120104438644
6.95,27610,3,3,1463,1,2022,326385,326385,118,0,35.7667,-78.6008,4,223.09295967190704
6.95,27312,3,3,1817,1,2022,338565,338565,120,0,35.7694,-79.1755,1,186.33186571271327
6.95,27614,3,3,1666,1,2008,340000,340000,14,0,35.9457,-78.6433,2,204.08163265306123
6.95,27597,3,3,1535,1,2022,325000,325000,175,0,35.8321,-78.3174,0,211.7263843648209
6.95,27703,3,3,1603,1,2022,348684,348684,269,0,35.9781,-78.8439,1,217.51965065502185
6.95,27597,3,3,1688,1,2022,360000,360000,160,0,35.8321,-78.3174,0,213.2701421800948
6.95,27545,3,3,1524,1,2022,355110,355110,189,0,35.7789,-78.4898,4,233.01181102362204
6.95,27591,3,3,1594,1,2022,344360,344360,200,0,35.798,-78.3926,0,216.03513174404011
6.95,27312,3,3,1817,1,2022,344160,344160,122,0,35.7694,-79.1755,1,189.41111722619704
6.95,27215,2,3,1481,1,1968,185000,185000,34,0,36.0318,-79.4889,3,124.91559756921
6.95,27529,2,2,1032,1,1983,200000,200000,39,0,35.6813,-78.5975,4,193.7984496124031
6.95,27519,4,3,2359,1,2022,710000,710000,236,0,35.8072,-78.887,1,300.9749894022891
6.95,27519,4,4,2075,1,2022,540505,540505,26,0,35.8072,-78.887,1,260.4843373493976
6.95,27603,3,3,1915,1,2022,422100,422090,87,-10,35.7076,-78.6563,4,220.4125326370757
6.95,27713,3,3,2139,1,2022,450000,449900,59,-100,35.9112,-78.9178,1,210.3319308087892
6.95,27713,3,3,1529,1,2016,350000,349000,51,-1000,35.9112,-78.9178,1,228.2537606278613
6.95,27616,2,3,1385,1,2007,285000,282000,44,-3000,35.8673,-78.5381,4,203.6101083032491
6.95,27587,2,2,1410,1,2015,459900,456000,50,-3900,35.9815,-78.5392,4,323.40425531914894
6.95,27893,3,2,1701,8,1959,349900,345000,41,-4900,35.727,-77.9227,0,202.82186948853612
6.95,27614,3,3,1656,1,2000,325000,320000,40,-5000,35.9457,-78.6433,2,193.23671497584544
6.95,27312,3,2,2013,1,1987,415000,410000,65,-5000,35.7694,-79.1755,1,203.6761053154496
6.95,27616,3,3,2088,1,2020,410000,405000,41,-5000,35.8673,-78.5381,4,193.9655172413793
6.95,27614,3,3,1644,1,1999,365000,360000,52,-5000,35.9457,-78.6433,2,218.97810218978103
6.95,27707,2,3,1172,1,1995,225000,220000,22,-5000,35.9631,-78.9315,1,187.7133105802048
6.95,27560,3,3,2246,1,2014,500000,495000,104,-5000,35.8344,-78.8466,1,220.3918076580588
6.95,27617,4,4,2223,1,2015,482000,476500,85,-5500,35.9034,-78.7447,2,214.34997750787224
6.95,27616,3,3,1354,1,2002,291000,285000,98,-6000,35.8673,-78.5381,4,210.4874446085672
6.95,27609,3,4,2128,1,1985,447500,440500,55,-7000,35.848,-78.6317,2,207.0018796992481
6.95,27705,2,3,1408,1,2013,365000,357500,69,-7500,36.0218,-78.9478,1,253.90625
6.95,27517,3,3,1670,1,1984,350000,341600,89,-8400,35.9182,-79.0035,1,204.5508982035928
6.95,27606,2,3,1413,1,2005,318500,310000,67,-8500,35.7645,-78.7112,2,219.3913658881812
6.95,27603,2,3,1255,1,1987,287000,277500,41,-9500,35.7076,-78.6563,4,221.1155378486056
6.95,27612,4,4,2258,1,2008,409900,400000,102,-9900,35.852,-78.6841,2,177.14791851195747
6.95,27513,3,3,1917,1,2018,465000,455000,45,-10000,35.7956,-78.7941,1,237.35002608242044
6.95,27604,2,3,1121,1,1998,235000,225000,63,-10000,35.8334,-78.5799,4,200.71364852809992
6.95,27529,3,3,1672,1,2018,320000,310000,87,-10000,35.6813,-78.5975,4,185.4066985645933
6.95,27502,3,3,1357,1,2007,305000,295000,106,-10000,35.7225,-78.8408,1,217.3913043478261
6.95,27587,3,3,1649,1,2015,350000,338000,51,-12000,35.9815,-78.5392,4,204.9727107337781
6.95,27519,4,4,2728,1,2015,580000,567500,99,-12500,35.8072,-78.887,1,208.02785923753663
6.95,27519,3,3,1668,1,2003,489000,475000,83,-14000,35.8072,-78.887,1,284.77218225419665
6.95,27616,3,3,1924,1,2022,409990,394990,203,-15000,35.8673,-78.5381,4,205.2962577962578
6.95,27529,3,3,1470,1,2021,330000,315000,77,-15000,35.6813,-78.5975,4,214.28571428571428
6.95,27539,3,3,1629,1,2013,385000,370000,92,-15000,35.7225,-78.8408,1,227.1332105586249
6.95,27614,3,3,2137,2,2003,425000,410000,60,-15000,35.9457,-78.6433,2,191.8577445016378
6.95,27519,3,4,1655,1,2013,395000,380000,68,-15000,35.8072,-78.887,1,229.607250755287
6.95,27703,4,4,2188,1,2022,435500,417500,64,-18000,35.9781,-78.8439,1,190.81352833638024
6.95,27526,3,3,1829,1,2022,405280,385280,76,-20000,35.58,-78.7908,1,210.65062875888464
6.95,27703,3,3,1876,1,2019,435000,415000,46,-20000,35.9781,-78.8439,1,221.21535181236675
6.95,27560,3,3,1647,1,2016,406000,385000,102,-21000,35.8344,-78.8466,1,233.75834851244687
6.95,27516,3,3,2017,1,2004,485500,462500,71,-23000,35.9162,-79.0999,1,229.300941993059
6.95,27502,3,4,2213,1,2018,439900,415000,105,-24900,35.7225,-78.8408,1,187.52824220515137
6.95,27560,3,3,1338,1,2003,380000,355000,33,-25000,35.8344,-78.8466,1,265.321375186846
6.95,27606,3,2,1266,1,1983,275000,250000,42,-25000,35.7645,-78.7112,2,197.4723538704581
6.95,27606,3,2,1248,1,1983,275000,250000,40,-25000,35.7645,-78.7112,2,200.3205128205128
6.95,27526,3,3,1597,1,2022,367405,335000,34,-32405,35.58,-78.7908,1,209.7683155917345
6.95,27526,3,3,1597,1,2022,365550,333000,75,-32550,35.58,-78.7908,1,208.515967438948
6.95,27610,3,3,1704,1,2017,315000,280000,87,-35000,35.7667,-78.6008,4,164.31924882629107
6.95,27604,2,3,1584,1,2018,675000,640000,48,-35000,35.8334,-78.5799,4,404.040404040404
6.95,27526,3,3,1597,1,2022,369700,329000,74,-40700,35.58,-78.7908,1,206.0112711333751
6.95,27609,3,4,1808,1,2004,325000,280000,53,-45000,35.848,-78.6317,2,154.86725663716814
6.95,27713,3,3,1805,1,2022,472665,420000,109,-52665,35.9112,-78.9178,1,232.68698060941827
6.95,27713,3,3,1905,1,2022,474990,409812,159,-65178,35.9112,-78.9178,1,215.1244094488189
7.08,27609,2,2,1120,1,1966,315000,350000,16,35000,35.848,-78.6317,2,312.5
7.08,27513,2,3,1196,1,1985,298500,320000,41,21500,35.7956,-78.7941,1,267.55852842809367
7.08,27519,2,3,1617,1,2010,350000,370000,34,20000,35.8072,-78.887,1,228.81880024737168
7.08,27609,3,3,1616,1,1985,299000,312500,35,13500,35.848,-78.6317,2,193.37871287128712
7.08,27610,3,3,1601,1,2022,297806,310100,356,12294,35.7667,-78.6008,4,193.69144284821985
7.08,27615,2,3,1052,1,1980,265000,275000,47,10000,35.8887,-78.6393,2,261.4068441064639
7.08,27713,3,4,1669,1,2012,320000,330000,48,10000,35.9112,-78.9178,1,197.7231875374476
7.08,27502,4,4,2214,1,2022,495000,505000,183,10000,35.7225,-78.8408,1,228.09394760614276
7.08,27713,3,3,1691,1,2022,398435,404900,301,6465,35.9112,-78.9178,1,239.4441159077469
7.08,27519,4,4,2754,1,2017,559000,565000,154,6000,35.8072,-78.887,1,205.15613652868555
7.08,27604,2,3,1180,1,1998,239000,243000,84,4000,35.8334,-78.5799,4,205.9322033898305
7.08,27893,2,2,1339,1,1987,119000,122000,8,3000,35.727,-77.9227,0,91.1127707244212
7.08,27609,3,4,1819,1,2022,455000,457100,225,2100,35.848,-78.6317,2,251.29191863661356
7.08,27609,3,4,1819,1,2022,455000,457100,226,2100,35.848,-78.6317,2,251.29191863661356
7.08,27609,3,4,1819,1,2022,435000,437100,222,2100,35.848,-78.6317,2,240.29686641011543
7.08,27705,2,2,1243,1,1988,265000,266500,35,1500,36.0218,-78.9478,1,214.4006436041834
7.08,28303,3,3,1419,1,1986,130000,130500,67,500,35.0742,-78.965,1,91.9661733615222
7.08,27377,2,3,1395,1,2018,230000,230000,60,0,36.033,-79.5972,3,164.87455197132616
7.08,27520,3,3,1594,1,2022,306895,306895,279,0,35.6348,-78.451,0,192.53136762860728
7.08,27501,2,3,1156,1,2022,244900,244900,43,0,35.4897,-78.7249,1,211.8512110726644
7.08,27529,3,3,1754,1,2022,309990,309990,34,0,35.6813,-78.5975,4,176.73318129988598
7.08,27302,2,3,1771,1,2020,310000,310000,32,0,36.0979,-79.2719,3,175.04234895539244
7.08,27610,3,3,1601,1,2022,288802,288802,345,0,35.7667,-78.6008,4,180.38850718301063
7.08,27526,3,3,1782,1,2021,375000,375000,49,0,35.58,-78.7908,1,210.43771043771045
7.08,27527,4,3,2205,1,2022,368228,368228,381,0,35.6577,-78.3837,0,166.9968253968254
7.08,27312,3,3,1893,1,2022,368000,368000,53,0,35.7694,-79.1755,1,194.4004226096144
7.08,27612,3,3,1806,1,2010,360000,360000,35,0,35.852,-78.6841,2,199.33554817275748
7.08,27410,3,2,1637,1,1995,260000,260000,50,0,36.1032,-79.8794,3,158.82712278558338
7.08,27703,4,4,2229,1,2022,475000,475000,44,0,35.9781,-78.8439,1,213.1000448631673
7.08,27713,3,3,1957,1,2022,414865,414865,342,0,35.9112,-78.9178,1,211.9902912621359
7.08,27703,3,4,2214,1,2022,435000,435000,215,0,35.9781,-78.8439,1,196.4769647696477
7.08,27518,3,3,2027,1,1987,489500,489500,35,0,35.7299,-78.7735,1,241.4898865318204
7.08,27560,3,3,1726,1,2018,425000,425000,40,0,35.8344,-78.8466,1,246.234067207416
7.08,27613,4,4,1933,1,2022,439900,439900,53,0,35.8949,-78.7051,2,227.5737196068288
7.08,27713,3,3,1905,1,2022,527980,527980,210,0,35.9112,-78.9178,1,277.15485564304464
7.08,27513,2,3,1240,1,1999,325000,325000,35,0,35.7956,-78.7941,1,262.0967741935484
7.08,27610,2,3,1450,1,2022,324890,323990,128,-900,35.7667,-78.6008,4,223.4413793103448
7.08,27604,3,3,1471,1,1998,309900,308000,42,-1900,35.8334,-78.5799,4,209.38137321549965
7.08,27615,2,2,1161,1,1983,275000,273000,89,-2000,35.8887,-78.6393,2,235.1421188630491
7.08,27896,3,3,2482,2,2018,385000,382500,63,-2500,35.7715,-77.973,0,154.1095890410959
7.08,27616,2,3,1557,1,2007,309000,305000,18,-4000,35.8673,-78.5381,4,195.8895311496468
7.08,27613,3,4,2405,1,2022,449741,445000,226,-4741,35.8949,-78.7051,2,185.03118503118503
7.08,27713,3,2,1481,1,1988,319900,315000,71,-4900,35.9112,-78.9178,1,212.694125590817
7.08,27587,4,3,2306,1,2007,429900,425000,59,-4900,35.9815,-78.5392,4,184.3018213356461
7.08,27603,2,2,1170,1,1998,450000,445000,83,-5000,35.7076,-78.6563,4,380.3418803418804
7.08,27707,2,3,1776,1,1984,425000,420000,36,-5000,35.9631,-78.9315,1,236.48648648648648
7.08,27312,3,2,1907,1,1985,420000,415000,45,-5000,35.7694,-79.1755,1,217.6192973256424
7.08,27513,2,3,1274,1,1986,340000,335000,56,-5000,35.7956,-78.7941,1,262.9513343799058
7.08,27502,3,3,1319,1,2007,310000,305000,87,-5000,35.7225,-78.8408,1,231.2357846853677
7.08,27707,2,2,1091,1,1984,250000,245000,49,-5000,35.9631,-78.9315,1,224.5646196150321
7.08,27519,4,3,2359,1,2022,681295,675000,217,-6295,35.8072,-78.887,1,286.1381941500636
7.08,27520,3,3,1425,1,2009,275000,265000,45,-10000,35.6348,-78.451,0,185.96491228070172
7.08,27587,3,3,2550,1,2019,375000,365000,119,-10000,35.9815,-78.5392,4,143.13725490196077
7.08,27614,3,3,2072,1,2003,450000,440000,48,-10000,35.9457,-78.6433,2,212.3552123552124
7.08,27516,2,3,1170,1,2000,350000,338500,84,-11500,35.9162,-79.0999,1,289.3162393162393
7.08,27502,3,4,1842,1,2022,389000,375000,174,-14000,35.7225,-78.8408,1,203.5830618892508
7.08,27540,5,4,3240,1,2020,499900,485000,105,-14900,35.6263,-78.8458,1,149.69135802469137
7.08,27713,3,3,1637,1,2019,350000,335000,54,-15000,35.9112,-78.9178,1,204.64263897373243
7.08,27519,4,4,2075,1,2022,543805,528805,112,-15000,35.8072,-78.887,1,254.84578313253013
7.08,27519,3,4,1735,1,2012,380000,365000,71,-15000,35.8072,-78.887,1,210.37463976945244
7.08,27612,2,2,1426,1,1979,280000,264250,27,-15750,35.852,-78.6841,2,185.3085553997195
7.08,27587,3,3,1938,1,2022,402225,385915,59,-16310,35.9815,-78.5392,4,199.1305469556244
7.08,27616,3,3,1924,1,2022,443150,425000,211,-18150,35.8673,-78.5381,4,220.8939708939709
7.08,27523,4,4,2395,1,2017,455000,435500,159,-19500,35.7225,-78.8408,1,181.83716075156576
7.08,27608,2,2,952,1,1982,310000,290000,79,-20000,35.8077,-78.6463,2,304.6218487394958
7.08,27560,2,2,1264,1,2005,350000,330000,52,-20000,35.8344,-78.8466,1,261.0759493670886
7.08,27617,4,3,2787,1,2006,525000,500000,42,-25000,35.9034,-78.7447,2,179.4043774668102
7.08,27703,3,3,1998,1,2021,425000,400000,68,-25000,35.9781,-78.8439,1,200.2002002002002
7.08,27545,3,3,1557,1,2022,378457,353457,194,-25000,35.7789,-78.4898,4,227.01156069364163
7.08,27545,3,3,1777,1,2022,397874,372117,198,-25757,35.7789,-78.4898,4,209.4074282498593
7.08,27519,4,3,1986,1,2002,485000,455000,113,-30000,35.8072,-78.887,1,229.10372608257805
7.08,27601,3,4,1473,1,2021,600000,565700,63,-34300,35.7727,-78.6324,4,384.04616429056347
7.08,27705,3,3,1719,1,1981,335000,300000,69,-35000,36.0218,-78.9478,1,174.52006980802793
7.08,27713,3,3,1658,1,2022,461610,414060,216,-47550,35.9112,-78.9178,1,249.73462002412543
6.61,27514,3,2,1460,1,1987,349000,375000,14,26000,35.9203,-79.0372,1,256.8493150684931
6.61,27278,3,3,2147,1,2004,350000,365000,62,15000,36.0756,-79.0914,3,170.00465766185374
6.61,27610,3,3,1601,1,2022,288811,300500,362,11689,35.7667,-78.6008,4,187.6951905059338
6.61,27615,3,3,1620,1,2007,320000,331000,36,11000,35.8887,-78.6393,2,204.320987654321
6.61,27615,3,3,1263,1,1983,249000,260000,23,11000,35.8887,-78.6393,2,205.8590657165479
6.61,27613,3,3,1787,1,2005,354000,365000,157,11000,35.8949,-78.7051,2,204.252937884723
6.61,27614,3,3,1789,1,2008,285000,295000,34,10000,35.9457,-78.6433,2,164.89659027389604
6.61,27529,2,3,1308,1,2003,239900,247000,50,7100,35.6813,-78.5975,4,188.83792048929664
6.61,27703,3,3,1867,1,2022,412990,420000,351,7010,35.9781,-78.8439,1,224.95982860203532
6.61,27610,3,3,1505,1,2003,265000,272000,45,7000,35.7667,-78.6008,4,180.7308970099668
6.61,27513,2,2,1245,1,1984,284900,290000,122,5100,35.7956,-78.7941,1,232.9317269076305
6.61,27703,3,3,1599,1,2004,335000,340000,35,5000,35.9781,-78.8439,1,212.63289555972483
6.61,27612,2,3,1293,1,2005,295000,300000,35,5000,35.852,-78.6841,2,232.0185614849188
6.61,27713,3,3,1558,1,2022,447870,452870,214,5000,35.9112,-78.9178,1,290.6739409499358
6.61,27610,3,3,1924,1,2022,450385,455000,174,4615,35.7667,-78.6008,4,236.48648648648648
6.61,27302,3,3,1577,1,2022,295000,299400,427,4400,36.0979,-79.2719,3,189.85415345592895
6.61,27302,3,3,1600,2,2022,255000,257821,571,2821,36.0979,-79.2719,3,161.138125
6.61,27302,3,3,1600,1,2022,260000,262685,574,2685,36.0979,-79.2719,3,164.178125
6.61,27560,5,3,2008,1,2006,417900,420000,67,2100,35.8344,-78.8466,1,209.16334661354583
6.61,27302,3,3,1600,1,2021,260000,261497,585,1497,36.0979,-79.2719,3,163.435625
6.61,27587,3,3,1955,1,2022,389495,390905,67,1410,35.9815,-78.5392,4,199.9514066496164
6.61,27514,3,3,1470,1,1983,329500,330000,58,500,35.9203,-79.0372,1,224.48979591836732
6.61,27510,2,2,1252,1,1984,299900,300000,25,100,35.9055,-79.0901,1,239.6166134185304
6.61,27527,3,3,1603,1,2022,280303,280303,406,0,35.6577,-78.3837,0,174.86150966936992
6.61,27603,2,3,1300,1,2010,295000,295000,81,0,35.7076,-78.6563,4,226.92307692307693
6.61,27527,3,3,1603,1,2022,319412,319412,2,0,35.6577,-78.3837,0,199.25888958203367
6.61,27527,3,3,1762,1,2022,304900,304900,30,0,35.6577,-78.3837,0,173.04199772985243
6.61,27571,3,3,1694,1,2016,300000,300000,77,0,35.9156,-78.4658,4,177.0956316410862
6.61,27527,3,3,1603,1,2022,292807,292807,377,0,35.6577,-78.3837,0,182.6618839675608
6.61,27610,3,3,1601,1,2022,292625,292625,314,0,35.7667,-78.6008,4,182.77638975640224
6.61,27529,2,2,1325,1,2001,289900,289900,55,0,35.6813,-78.5975,4,218.7924528301887
6.61,27610,3,3,1603,1,2022,294297,294297,312,0,35.7667,-78.6008,4,183.59139114160948
6.61,27606,4,4,2280,1,2004,375000,375000,51,0,35.7645,-78.7112,2,164.47368421052633
6.61,27540,3,3,1621,1,2016,365000,365000,71,0,35.6263,-78.8458,1,225.16964836520663
6.61,27529,3,3,1754,1,2022,339420,339420,39,0,35.6813,-78.5975,4,193.51197263397947
6.61,27540,3,4,1817,1,2018,389900,389900,35,0,35.6263,-78.8458,1,214.5844799119428
6.61,27597,4,3,2497,1,2022,389990,389990,234,0,35.8321,-78.3174,0,156.18342010412496
6.61,27502,3,4,1842,1,2022,389000,389000,126,0,35.7225,-78.8408,1,211.18349619978284
6.61,27604,2,2,1024,1,2001,225000,225000,39,0,35.8334,-78.5799,4,219.7265625
6.61,27502,3,4,2079,1,2008,375000,375000,36,0,35.7225,-78.8408,1,180.3751803751804
6.61,27604,2,2,1733,1,1988,265000,265000,37,0,35.8334,-78.5799,4,152.9140219272937
6.61,28327,3,3,1429,1,2022,250990,250990,42,0,35.3061,-79.3969,1,175.64030790762772
6.61,27613,3,4,2517,1,2022,490174,490174,118,0,35.8949,-78.7051,2,194.74533174413983
6.61,27703,3,3,2085,1,2020,449900,449900,56,0,35.9781,-78.8439,1,215.77937649880096
6.61,27606,3,3,2019,1,2022,456900,456900,335,0,35.7645,-78.7112,2,226.3001485884101
6.61,27609,3,4,1819,1,2022,450000,450000,232,0,35.848,-78.6317,2,247.3886750962067
6.61,27713,3,3,2230,1,2019,489995,489995,54,0,35.9112,-78.9178,1,219.72869955156952
6.61,27612,3,4,2221,1,2007,475000,475000,35,0,35.852,-78.6841,2,213.86762719495724
6.61,27519,4,4,2883,1,2022,499295,499295,342,0,35.8072,-78.887,1,173.18591744710372
6.61,27591,3,4,2282,1,2022,532000,532000,403,0,35.798,-78.3926,0,233.12883435582825
6.61,27312,3,3,1967,1,2022,395210,395210,137,0,35.7694,-79.1755,1,200.92018301982716
6.61,27616,4,4,2179,1,2022,396015,396015,202,0,35.8673,-78.5381,4,181.74162459843964
6.61,27713,3,3,1817,1,2022,395075,395075,343,0,35.9112,-78.9178,1,217.43258117776557
6.61,27612,2,4,1542,1,2007,337900,337900,36,0,35.852,-78.6841,2,219.13099870298316
6.61,27587,3,3,1918,1,2007,349900,349900,99,0,35.9815,-78.5392,4,182.429614181439
6.61,27597,3,3,1608,1,2022,349500,349500,191,0,35.8321,-78.3174,0,217.3507462686567
6.61,27516,2,2,1310,1,1989,346000,346000,40,0,35.9162,-79.0999,1,264.12213740458014
6.61,27705,1,1,700,1,1984,175000,175000,39,0,36.0218,-78.9478,1,250.0
6.61,27519,4,4,2623,1,2022,651181,651181,230,0,35.8072,-78.887,1,248.25810141059856
6.61,27560,4,3,2159,1,2022,584490,584490,314,0,35.8344,-78.8466,1,270.72255673923115
6.61,28327,3,3,1429,1,2022,252110,250990,184,-1120,35.3061,-79.3969,1,175.64030790762772
6.61,27603,3,3,1915,1,2022,417030,415800,103,-1230,35.7076,-78.6563,4,217.12793733681465
6.61,27540,3,3,1771,1,2020,400000,398000,30,-2000,35.6263,-78.8458,1,224.7317899491813
6.61,27560,3,3,1641,1,2008,338000,335000,175,-3000,35.8344,-78.8466,1,204.1438147471054
6.61,27606,3,3,1307,1,1984,275000,271800,35,-3200,35.7645,-78.7112,2,207.95715378729915
6.61,27539,3,3,2496,1,2006,419000,415000,69,-4000,35.7225,-78.8408,1,166.26602564102564
6.61,27617,3,3,1780,1,2008,399900,395000,39,-4900,35.9034,-78.7447,2,221.91011235955057
6.61,27587,4,3,1890,1,2012,334900,330000,66,-4900,35.9815,-78.5392,4,174.6031746031746
6.61,27560,3,3,2255,1,2015,429990,425000,74,-4990,35.8344,-78.8466,1,188.470066518847
6.61,27587,3,3,1456,1,2004,287000,282000,97,-5000,35.9815,-78.5392,4,193.6813186813187
6.61,27703,2,2,1532,1,2022,448075,443000,237,-5075,35.9781,-78.8439,1,289.1644908616188
6.61,27560,4,3,2177,1,2022,565990,560000,207,-5990,35.8344,-78.8466,1,257.2347266881029
6.61,27278,3,3,1885,1,2006,352000,345000,97,-7000,36.0756,-79.0914,3,183.0238726790451
6.61,27571,3,3,1650,1,2016,309000,300000,92,-9000,35.9156,-78.4658,4,181.8181818181818
6.61,27519,3,3,2063,1,2008,469000,460000,68,-9000,35.8072,-78.887,1,222.97624818225884
