MLS #,City,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Date,Closing Date,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,Price per SqFt
2505950,Raleigh,27612,2,2,1738,1,2006,2023-04-19,2023-05-10,579000,579000,21,0,35.852,-78.6841,0,333.1415420023015
2284375,Durham,27701,3,2,1225,1,2021,2019-10-16,2022-02-24,592000,592000,862,0,35.9967,-78.8966,1,483.265306122449
2490943,Durham,27703,1,2,958,1,2008,2023-01-18,2023-02-28,245000,245000,41,0,35.9781,-78.8439,1,255.741127348643
2481509,Chapel Hill,27517,3,3,1378,1,1989,2022-10-29,2023-02-21,289000,289000,115,0,35.9182,-79.0035,1,209.72423802612482
2421235,Durham,27701,1,1,608,1,2021,2021-11-30,2023-04-13,363432,363432,499,0,35.9967,-78.8966,1,597.75
2483888,Raleigh,27617,2,2,1425,1,2008,2022-11-16,2023-01-18,335000,335000,63,0,35.9034,-78.7447,0,235.08771929824562
2362031,Cary,27511,2,2,1440,1,2003,2021-01-16,2021-03-05,360000,360000,48,0,35.7641,-78.7786,0,250.0
2496254,Chapel Hill,27517,1,2,1007,1,2009,2023-02-22,2023-05-01,475000,475000,68,0,35.9182,-79.0035,1,471.6981132075472
2487474,Raleigh,27612,3,3,2470,1,2023,2022-12-16,2023-04-18,605000,605000,123,0,35.852,-78.6841,0,244.93927125506073
2418322,Cary,27519,3,3,2381,1,2022,2021-11-10,2023-04-28,606000,606000,534,0,35.8072,-78.887,1,254.51490970180598
2362406,Wake Forest,27587,3,2,1205,1,1854,2021-01-18,2021-02-25,285000,285000,38,0,35.9815,-78.5392,0,236.51452282157678
2466056,Raleigh,27605,2,2,919,1,2022,2022-08-02,2023-05-01,575000,575000,272,0,35.7908,-78.653,0,625.6800870511426
2500364,Raleigh,27617,3,3,2138,1,2017,2023-03-17,2023-04-14,485000,485000,28,0,35.9034,-78.7447,0,226.84752104770814
2511505,Raleigh,27612,2,2,1729,1,2006,2023-05-18,2023-06-15,575000,575000,28,0,35.852,-78.6841,0,332.56217466743783
2503120,Raleigh,27609,3,3,1488,1,2007,2023-04-03,2023-05-31,619000,619000,58,0,35.848,-78.6317,0,415.994623655914
2419773,Pittsboro,27312,2,2,1191,1,2022,2021-11-18,2023-04-11,464625,464625,509,0,35.7694,-79.1755,1,390.1133501259446
2412514,Pittsboro,27312,2,2,1201,1,2022,2021-10-08,2023-04-25,467625,467625,564,0,35.7694,-79.1755,1,389.36303080766027
10004067,Chapel Hill,27517,2,3,1123,1,1986,2024-01-03,2024-01-25,259000,259000,22,0,35.9182,-79.0035,1,230.63223508459484
2541635,Raleigh,27609,1,1,672,1,1972,2023-11-10,2024-03-12,155000,155000,123,0,35.848,-78.6317,0,230.6547619047619
2188241,Saxapahaw,27340,1,2,1123,1,2013,2018-04-30,2022-02-25,395000,395000,1397,0,35.9488,-79.3297,4,351.73642030276045
128993,Burlington,27215,2,2,1121,1,2007,2023-11-18,2024-03-28,179000,179000,131,0,36.0318,-79.4889,4,159.67885816235503
2421827,Raleigh,27604,3,4,1787,1,2016,2021-12-03,2022-01-19,385000,385000,47,0,35.8334,-78.5799,0,215.44487968662563
10001346,Raleigh,27606,2,2,1016,1,1972,2023-12-07,2024-01-26,199500,199500,50,0,35.7645,-78.7112,0,196.35826771653544
10004291,Raleigh,27609,2,2,1002,1,1972,2024-01-04,2024-01-22,200000,200000,18,0,35.848,-78.6317,0,199.6007984031936
2393738,Durham,27701,2,1,806,1,2021,2021-07-04,2022-02-15,392000,392000,226,0,35.9967,-78.8966,1,486.35235732009926
10016077,Wilson,27896,2,2,1446,5,1976,2024-03-08,2024-03-28,170000,170000,20,0,35.7715,-77.973,0,117.56569847856154
10010408,Raleigh,27609,2,1,904,1,1972,2024-02-06,2024-02-29,169900,169900,23,0,35.848,-78.6317,0,187.94247787610618
10004158,Raleigh,27606,2,3,1096,1,1984,2024-01-03,2024-02-29,250000,250000,57,0,35.7645,-78.7112,0,228.1021897810219
10009414,Cary,27519,3,3,2327,2,2023,2024-02-02,2024-03-05,645000,645000,32,0,35.8072,-78.887,1,277.1809196390202
10008709,Raleigh,27613,2,3,1355,1,1984,2024-01-24,2024-03-07,250000,250000,43,0,35.8949,-78.7051,0,184.50184501845018
10006094,Cary,27519,3,3,2301,3,2022,2024-01-12,2024-02-23,585000,585000,42,0,35.8072,-78.887,1,254.23728813559322
2366449,Raleigh,27605,1,1,660,1,2021,2021-02-12,2022-02-17,382000,382000,370,0,35.7908,-78.653,0,578.7878787878788
2543021,Raleigh,27615,2,2,1032,1,1984,2023-11-21,2024-03-19,245000,245000,119,0,35.8887,-78.6393,0,237.4031007751938
10008022,Chapel Hill,27516,3,2,1209,1,1972,2024-01-25,2024-02-16,230000,230000,22,0,35.9162,-79.0999,1,190.2398676592225
2375196,Fuquay Varina,27526,1,1,740,1,2021,2021-04-01,2022-07-22,275000,275000,477,0,35.58,-78.7908,0,371.6216216216216
2420206,Cary,27519,3,3,1938,1,2017,2021-11-21,2022-01-13,465000,465000,53,0,35.8072,-78.887,1,239.93808049535605
2469476,Raleigh,27603,4,4,1316,1,2000,2022-08-19,2022-09-23,275000,275000,35,0,35.7076,-78.6563,0,208.96656534954408
2466894,Holly Springs,27540,2,2,974,1,2003,2022-08-05,2022-09-06,275000,275000,32,0,35.6263,-78.8458,0,282.34086242299793
2462230,Clayton,27520,2,2,1014,1,2002,2022-07-14,2022-08-08,215000,215000,25,0,35.6348,-78.451,0,212.03155818540435
2466173,Raleigh,27603,2,2,965,1,2004,2022-08-02,2022-09-07,215000,215000,36,0,35.7076,-78.6563,0,222.7979274611399
2491931,Raleigh,27612,2,2,1759,1,2002,2023-01-25,2023-02-15,499900,499900,21,0,35.852,-78.6841,0,284.1955656623081
2453774,Raleigh,27617,1,2,946,1,2002,2022-06-05,2022-08-01,218000,218000,57,0,35.9034,-78.7447,0,230.44397463002113
2494729,Raleigh,27603,2,2,1167,1,2008,2023-02-11,2023-02-27,500000,500000,16,0,35.7076,-78.6563,0,428.4490145672665
2373700,Raleigh,27605,1,1,518,1,1953,2021-03-23,2021-03-23,180000,180000,0,0,35.7908,-78.653,0,347.4903474903475
2374537,Fuquay Varina,27526,1,1,740,1,2022,2021-03-27,2022-07-22,280000,280000,482,0,35.58,-78.7908,0,378.3783783783784
2459223,Durham,27705,1,1,528,1,1985,2022-06-29,2022-08-26,125000,125000,58,0,36.0218,-78.9478,1,236.74242424242425
2502274,Chapel Hill,27516,3,4,2337,1,2012,2023-03-30,2023-04-25,1995000,1995000,26,0,35.9162,-79.0999,1,853.6585365853658
2357216,Durham,27703,3,2,1148,1,2006,2020-12-10,2021-01-15,185000,185000,36,0,35.9781,-78.8439,1,161.14982578397212
2449294,Raleigh,27612,2,2,759,1,1984,2022-05-15,2022-07-28,249500,249500,74,0,35.852,-78.6841,0,328.7220026350461
2360443,Raleigh,27615,2,3,1167,1,1985,2021-01-07,2021-02-23,185000,185000,47,0,35.8887,-78.6393,0,158.5261353898886
2466808,Raleigh,27605,1,1,727,1,1949,2022-08-05,2022-09-16,268500,268500,42,0,35.7908,-78.653,0,369.32599724896835
2258165,Durham,27701,3,2,1225,1,2021,2019-05-30,2022-08-05,557175,557175,1163,0,35.9967,-78.8966,1,454.83673469387753
10010739,Durham,27713,2,2,990,1,1986,2024-02-09,2024-03-12,210000,210000,32,0,35.9112,-78.9178,1,212.12121212121212
2536682,Raleigh,27606,2,3,1139,1,1972,2023-10-11,2024-02-01,210000,210000,113,0,35.7645,-78.7112,0,184.37225636523266
10002399,Raleigh,27603,2,2,893,1,1999,2023-12-15,2024-03-12,225000,225000,88,0,35.7076,-78.6563,0,251.95968645016796
10014581,Raleigh,27605,1,1,500,1,1949,2024-02-29,2024-03-25,220000,220000,25,0,35.7908,-78.653,0,440.0
2468033,Chapel Hill,27517,2,2,1168,1,2010,2022-08-11,2022-08-11,594000,594000,0,0,35.9182,-79.0035,1,508.56164383561645
2533601,Raleigh,27615,2,3,1157,1,1983,2023-09-22,2024-02-29,228000,228000,160,0,35.8887,-78.6393,0,197.06136560069143
10006074,Raleigh,27604,1,2,660,1,2004,2024-01-12,2024-03-08,230000,230000,56,0,35.8334,-78.5799,0,348.4848484848485
2427557,Raleigh,27610,3,3,1750,1,2021,2021-12-20,2022-01-03,480000,480000,14,0,35.7667,-78.6008,0,274.2857142857143
2358405,Raleigh,27614,2,2,1445,1,2002,2020-12-18,2021-02-16,200000,200000,60,0,35.9457,-78.6433,0,138.4083044982699
2493352,Raleigh,27603,2,2,1100,1,2005,2023-02-02,2023-03-08,495000,495000,34,0,35.7076,-78.6563,0,450.0
2461450,Raleigh,27606,3,2,1225,1,1972,2022-07-11,2022-08-10,209000,209000,30,0,35.7645,-78.7112,0,170.6122448979592
2457680,Cary,27513,2,1,1004,1,1984,2022-06-22,2022-08-19,230000,230000,58,0,35.7956,-78.7941,0,229.08366533864543
2445847,Raleigh,27606,2,3,1105,1,1984,2022-04-29,2022-07-07,230000,230000,69,0,35.7645,-78.7112,0,208.1447963800905
2356008,Durham,27701,1,1,600,1,1972,2020-12-02,2021-01-06,195000,195000,35,0,35.9967,-78.8966,1,325.0
10018766,Raleigh,27603,3,3,1740,1,2008,2024-03-22,2024-05-09,319500,319500,48,0,35.7076,-78.6563,0,183.6206896551724
2536951,Durham,27701,2,2,1992,1,2023,2021-12-22,2023-10-02,1014750,1014750,649,0,35.9967,-78.8966,1,509.41265060240966
10015007,Morrisville,27560,3,2,1308,1,2002,2024-03-04,2024-05-15,325000,325000,72,0,35.8344,-78.8466,1,248.4709480122324
2540546,Durham,27701,2,3,1765,1,2023,2021-08-24,2023-10-09,993500,993500,776,0,35.9967,-78.8966,1,562.8895184135978
2375620,Raleigh,27605,1,1,660,1,2021,2021-04-03,2021-07-07,350000,350000,95,0,35.7908,-78.653,0,530.3030303030303
2393955,Raleigh,27605,1,1,660,1,2021,2021-07-06,2021-09-30,350000,350000,86,0,35.7908,-78.653,0,530.3030303030303
2541401,Durham,27701,2,2,1642,1,2023,2022-09-12,2023-11-08,945000,945000,422,0,35.9967,-78.8966,1,575.5176613885506
2492997,Durham,27701,4,4,2740,1,1930,2023-01-31,2023-03-29,1275000,1275000,57,0,35.9967,-78.8966,1,465.3284671532847
2450500,Saxapahaw,27340,1,2,1240,1,2013,2022-05-18,2022-08-05,450000,450000,79,0,35.9488,-79.3297,4,362.9032258064516
2426293,Chapel Hill,27516,1,2,915,1,2009,2022-01-10,2022-03-18,405000,405000,67,0,35.9162,-79.0999,1,442.62295081967216
10006299,Chapel Hill,27517,3,3,2308,1,2005,2024-01-15,2024-03-11,820000,820000,56,0,35.9182,-79.0035,1,355.28596187175043
10023245,Cary,27519,2,3,1423,1,2005,2024-04-16,2024-05-13,325000,325000,27,0,35.8072,-78.887,1,228.39072382290934
2372188,Durham,27701,2,3,1763,1,2023,2021-10-04,2023-10-03,940000,940000,729,0,35.9967,-78.8966,1,533.1820760068066
2541377,Durham,27701,2,2,1534,1,2023,2022-10-05,2023-11-01,955000,955000,392,0,35.9967,-78.8966,1,622.5554106910039
2543073,Durham,27701,2,2,1549,1,2023,2023-07-29,2023-11-14,955000,955000,108,0,35.9967,-78.8966,1,616.5267914783732
2541162,Durham,27701,2,2,1644,1,2023,2022-07-28,2023-10-26,963450,963450,455,0,35.9967,-78.8966,1,586.0401459854014
2541571,Durham,27701,3,3,2242,1,2023,2021-10-28,2023-11-08,1240000,1240000,741,0,35.9967,-78.8966,1,553.0776092774308
2397196,Raleigh,27617,3,3,1746,1,2008,2021-07-22,2021-09-16,350000,350000,56,0,35.9034,-78.7447,0,200.4581901489118
2540991,Durham,27701,2,2,1991,1,2023,2021-12-21,2023-10-23,1080000,1080000,671,0,35.9967,-78.8966,1,542.4409844299347
2520069,Raleigh,27617,1,2,1038,1,2003,2023-07-06,2023-09-06,230000,230000,62,0,35.9034,-78.7447,0,221.57996146435454
2524041,Raleigh,27609,3,3,1496,1,1972,2023-07-28,2023-09-14,235000,235000,48,0,35.848,-78.6317,0,157.0855614973262
2521683,Cary,27511,1,1,835,1,1985,2023-07-14,2023-07-14,255325,255325,0,0,35.7641,-78.7786,0,305.7784431137725
2523019,Raleigh,27603,4,4,1318,1,2000,2023-07-21,2023-08-25,275000,275000,35,0,35.7076,-78.6563,0,208.649468892261
10013829,Durham,27703,2,2,1089,1,2014,2024-02-27,2024-04-12,310000,310000,45,0,35.9781,-78.8439,1,284.66483011937555
2526028,Raleigh,27603,3,2,1203,1,1999,2023-08-09,2023-09-07,240000,240000,29,0,35.7076,-78.6563,0,199.50124688279303
2540682,Durham,27701,2,2,1480,1,2023,2021-12-17,2023-10-12,815000,815000,664,0,35.9967,-78.8966,1,550.6756756756756
2387666,Raleigh,27601,2,2,1292,1,1986,2021-06-03,2021-07-30,384000,384000,57,0,35.7727,-78.6324,0,297.2136222910217
10021557,Chapel Hill,27517,3,3,1430,1,1984,2024-04-06,2024-06-17,329500,329500,72,0,35.9182,-79.0035,1,230.41958041958043
2393375,Raleigh,27605,1,1,660,1,2021,2021-07-02,2021-07-29,365000,365000,27,0,35.7908,-78.653,0,553.030303030303
2394016,Raleigh,27605,1,1,660,1,2021,2021-07-06,2021-08-20,365000,365000,45,0,35.7908,-78.653,0,553.030303030303
2540996,Durham,27701,2,2,1642,1,2023,2021-08-31,2023-11-02,860625,860625,793,0,35.9967,-78.8966,1,524.1321559074299
2541355,Durham,27701,2,2,1480,1,2023,2022-06-15,2023-10-27,830000,830000,499,0,35.9967,-78.8966,1,560.8108108108108
2400425,Durham,27701,1,2,874,1,2018,2021-08-07,2021-09-30,355000,355000,54,0,35.9967,-78.8966,1,406.17848970251714
2393377,Raleigh,27605,1,1,660,1,2021,2021-07-02,2021-07-09,355000,355000,7,0,35.7908,-78.653,0,537.8787878787879
2540980,Durham,27701,2,2,1549,1,2023,2021-10-15,2023-10-23,875000,875000,738,0,35.9967,-78.8966,1,564.880568108457
2394005,Raleigh,27605,1,1,660,1,2021,2021-07-06,2021-09-20,360000,360000,76,0,35.7908,-78.653,0,545.4545454545455
2393957,Raleigh,27605,1,1,660,1,2021,2021-07-06,2021-07-27,355000,355000,21,0,35.7908,-78.653,0,537.8787878787879
10032787,Chapel Hill,27517,3,2,1335,1,1974,2024-04-30,2024-04-30,325000,325000,0,0,35.9182,-79.0035,1,243.44569288389513
2468961,Chapel Hill,27514,2,3,1740,1,2000,2022-08-17,2022-08-26,400000,400000,9,0,35.9203,-79.0372,1,229.88505747126436
10009329,Burlington,27215,2,1,750,1,1950,2024-02-01,2024-02-26,107000,107000,25,0,36.0318,-79.4889,4,142.66666666666666
10007633,Fayetteville,28303,2,2,1063,1,1986,2024-01-23,2024-03-07,108000,108000,44,0,35.0742,-78.965,0,101.59924741298212
10003596,Burlington,27215,2,1,875,1,1950,2023-12-28,2024-02-08,100000,100000,42,0,36.0318,-79.4889,4,114.28571428571429
2393737,Durham,27701,2,2,1031,1,2021,2021-07-04,2022-07-22,467875,467875,383,0,35.9967,-78.8966,1,453.8069835111542
2497475,Raleigh,27608,3,3,1944,1,2016,2023-02-28,2023-02-28,1600000,1600000,0,0,35.8077,-78.6463,0,823.0452674897119
2492906,Raleigh,27605,3,4,2763,1,2020,2023-01-31,2023-02-22,1600000,1600000,22,0,35.7908,-78.653,0,579.080709373869
2435453,Durham,27701,1,1,1150,1,1982,2022-02-12,2022-03-07,400000,400000,23,0,35.9967,-78.8966,1,347.82608695652175
10004552,Greenville,27834,2,2,1169,1,1991,2024-01-04,2024-02-05,145000,145000,32,0,35.6192,-77.3975,2,124.03763900769889
2276840,Durham,27701,2,1,806,1,2021,2019-09-05,2022-03-07,399000,399000,914,0,35.9967,-78.8966,1,495.03722084367246
2419932,Chapel Hill,27514,2,2,1204,1,2003,2021-11-19,2022-01-04,275000,275000,46,0,35.9203,-79.0372,1,228.40531561461793
2458191,Raleigh,27605,3,4,2762,1,2022,2022-06-24,2022-10-06,1500000,1500000,104,0,35.7908,-78.653,0,543.0847212165098
2429468,Carrboro,27510,1,1,560,1,1965,2022-02-02,2022-03-01,90000,90000,27,0,35.9055,-79.0901,1,160.71428571428572
2429493,Carrboro,27510,1,1,560,1,1965,2022-02-02,2022-03-04,90000,90000,30,0,35.9055,-79.0901,1,160.71428571428572
2429488,Carrboro,27510,1,1,560,1,1965,2022-02-02,2022-02-22,90000,90000,20,0,35.9055,-79.0901,1,160.71428571428572
10000287,Cary,27519,2,2,1729,1,2018,2023-11-30,2024-02-07,428000,428000,69,0,35.8072,-78.887,1,247.54193175245805
2428364,Chapel Hill,27514,1,1,700,1,1967,2022-01-25,2022-03-15,82500,82500,49,0,35.9203,-79.0372,1,117.85714285714286
2417059,Durham,27713,1,1,783,1,1986,2021-11-03,2022-01-07,135000,135000,65,0,35.9112,-78.9178,1,172.41379310344828
2429500,Carrboro,27510,1,1,560,1,1965,2022-02-02,2022-02-22,90000,90000,20,0,35.9055,-79.0901,1,160.71428571428572
2437727,Cary,27513,1,1,700,1,1984,2022-03-21,2022-03-21,140000,140000,0,0,35.7956,-78.7941,0,200.0
2430180,Sanford,27332,2,2,1250,1,1972,2022-02-06,2022-02-16,142500,142500,10,0,35.4469,-79.138,1,114.0
2425194,Raleigh,27606,2,1,826,1,1972,2022-01-03,2022-02-15,160000,160000,43,0,35.7645,-78.7112,0,193.7046004842615
2429566,Clayton,27520,2,2,1171,1,2004,2022-02-02,2022-02-02,167500,167500,0,0,35.6348,-78.451,0,143.0401366353544
10007768,Raleigh,27609,2,2,1232,1,1999,2024-01-24,2024-02-27,320000,320000,34,0,35.848,-78.6317,0,259.7402597402597
10005483,Raleigh,27615,2,2,1550,1,2004,2024-01-06,2024-03-07,330000,330000,61,0,35.8887,-78.6393,0,212.90322580645162
2464851,Raleigh,27605,2,3,1788,1,2019,2022-07-27,2022-10-12,1200000,1200000,77,0,35.7908,-78.653,0,671.1409395973154
2393735,Durham,27701,3,2,1225,1,2021,2021-07-04,2022-10-05,552900,552900,458,0,35.9967,-78.8966,1,451.3469387755102
2292852,Durham,27701,1,1,411,1,2021,2019-12-15,2022-01-11,189900,189900,758,0,35.9967,-78.8966,1,462.04379562043795
10009352,Raleigh,27601,1,2,951,1,2006,2024-02-02,2024-03-27,335000,335000,54,0,35.7727,-78.6324,0,352.260778128286
2416772,Raleigh,27612,2,2,1061,1,1986,2021-11-01,2022-01-24,185000,185000,84,0,35.852,-78.6841,0,174.36380772855796
10004627,Wake Forest,27587,2,2,1769,1,2012,2024-01-05,2024-01-30,425000,425000,25,0,35.9815,-78.5392,0,240.2487280949689
2422819,Raleigh,27606,2,2,918,1,1981,2021-12-10,2022-03-17,204100,204100,97,0,35.7645,-78.7112,0,222.33115468409585
2440681,Morrisville,27560,3,2,1384,1,1999,2022-03-15,2022-03-31,325000,325000,16,0,35.8344,-78.8466,1,234.82658959537574
2426568,Chapel Hill,27514,2,3,1306,1,1974,2022-01-10,2022-01-10,180000,180000,0,0,35.9203,-79.0372,1,137.82542113323123
10005936,Raleigh,27604,2,2,1241,1,2009,2024-01-12,2024-02-15,335000,335000,34,0,35.8334,-78.5799,0,269.9435938759065
2416502,Raleigh,27606,3,2,1212,1,1968,2021-10-29,2022-02-25,210000,210000,119,0,35.7645,-78.7112,0,173.26732673267327
2408316,Burlington,27217,3,2,1292,2,2021,2021-09-16,2022-02-02,220000,220000,139,0,36.1288,-79.4114,4,170.27863777089783
2408313,Burlington,27217,3,2,1292,2,2021,2021-09-16,2022-02-28,220000,220000,165,0,36.1288,-79.4114,4,170.27863777089783
10007306,Wake Forest,27587,3,3,1576,1,2023,2024-01-13,2024-03-26,340000,340000,73,0,35.9815,-78.5392,0,215.73604060913706
2423087,Cary,27513,2,2,1115,1,1989,2021-12-13,2022-01-18,229000,229000,36,0,35.7956,-78.7941,0,205.38116591928252
10011397,Raleigh,27612,2,2,1418,1,2003,2024-01-31,2024-01-31,405000,405000,0,0,35.852,-78.6841,0,285.6135401974612
2429444,Chapel Hill,27517,2,3,1214,1,1982,2022-02-02,2022-02-22,260000,260000,20,0,35.9182,-79.0035,1,214.168039538715
2427511,Chapel Hill,27516,4,4,1250,1,1999,2022-01-19,2022-02-28,235000,235000,40,0,35.9162,-79.0999,1,188.0
2428938,Cary,27511,2,2,1126,1,1986,2022-01-28,2022-02-28,240000,240000,31,0,35.7641,-78.7786,0,213.14387211367674
2274410,Durham,27701,1,1,404,1,2021,2019-08-22,2022-03-25,199900,199900,946,0,35.9967,-78.8966,1,494.8019801980198
2418227,Raleigh,27616,3,3,1700,1,2003,2021-11-08,2022-01-07,255000,255000,60,0,35.8673,-78.5381,0,150.0
2420302,Raleigh,27614,3,3,1633,1,2006,2021-11-22,2022-01-07,275000,275000,46,0,35.9457,-78.6433,0,168.40171463563993
2433203,Chapel Hill,27514,2,2,1186,1,2002,2022-02-24,2022-03-18,298000,298000,22,0,35.9203,-79.0372,1,251.26475548060708
2419499,Chapel Hill,27517,2,2,1311,1,1975,2021-11-17,2022-01-11,265000,265000,55,0,35.9182,-79.0035,1,202.13577421815407
2352563,Chapel Hill,27517,2,2,929,1,2003,2020-11-06,2021-01-20,120000,120000,75,0,35.9182,-79.0035,1,129.17115177610333
2362850,Raleigh,27604,2,2,904,1,1981,2021-01-21,2021-03-15,105000,105000,53,0,35.8334,-78.5799,0,116.15044247787611
2467291,Raleigh,27603,1,1,823,1,2008,2022-08-08,2022-09-21,345000,345000,44,0,35.7076,-78.6563,0,419.1980558930741
2423838,Raleigh,27606,4,4,1231,1,1998,2021-12-18,2022-02-07,235000,235000,51,0,35.7645,-78.7112,0,190.9017059301381
2324636,Chapel Hill,27514,1,1,575,1,1955,2020-06-12,2021-01-19,90000,90000,221,0,35.9203,-79.0372,1,156.52173913043478
2353222,Chapel Hill,27514,2,1,800,1,1967,2020-11-11,2021-01-22,94900,94900,72,0,35.9203,-79.0372,1,118.625
2427501,Raleigh,27601,1,2,1283,1,2005,2022-01-19,2022-02-18,435000,435000,30,0,35.7727,-78.6324,0,339.04910366328915
2472646,North Topsail Beach,28460,2,2,1010,1,1986,2022-09-06,2022-09-29,360000,360000,23,0,34.5426,-77.4038,2,356.43564356435644
2359538,Chapel Hill,27514,2,2,850,1,1984,2020-12-31,2021-01-29,82000,82000,29,0,35.9203,-79.0372,1,96.47058823529412
2427567,Raleigh,27610,3,3,1480,1,2021,2021-12-21,2022-01-04,432975,432975,14,0,35.7667,-78.6008,0,292.5506756756757
2363839,Fayetteville,28314,3,2,1200,1,1991,2021-01-26,2021-01-28,55000,55000,2,0,35.0583,-79.008,0,45.833333333333336
2470508,Durham,27701,1,1,750,1,1984,2022-08-24,2022-09-29,369000,369000,36,0,35.9967,-78.8966,1,492.0
2456445,Raleigh,27615,3,3,1778,1,1996,2022-06-16,2022-08-12,350000,350000,57,0,35.8887,-78.6393,0,196.8503937007874
2391158,Raleigh,27601,3,4,1617,1,2021,2021-06-21,2022-01-06,545000,545000,199,0,35.7727,-78.6324,0,337.0439084724799
2373460,Raleigh,27601,3,4,1492,1,2021,2021-03-22,2022-01-13,545000,545000,297,0,35.7727,-78.6324,0,365.2815013404826
2427746,Raleigh,27609,3,3,1500,1,2007,2022-01-20,2022-02-11,547500,547500,22,0,35.848,-78.6317,0,365.0
2362169,Carrboro,27510,2,2,967,1,1983,2021-01-17,2021-02-11,215000,215000,25,0,35.9055,-79.0901,1,222.33712512926576
2456495,Fayetteville,28314,3,2,1211,1,1992,2022-06-17,2022-07-12,79900,79900,25,0,35.0583,-79.008,0,65.97853014037985
2492594,Raleigh,27609,3,2,1620,1,1998,2023-01-28,2023-03-10,469000,469000,41,0,35.848,-78.6317,0,289.5061728395062
2367815,Raleigh,27613,2,2,1452,1,1985,2021-02-19,2021-03-26,225000,225000,35,0,35.8949,-78.7051,0,154.95867768595042
2408834,Raleigh,27601,3,4,1617,1,2021,2021-09-20,2022-02-22,550000,550000,155,0,35.7727,-78.6324,0,340.13605442176873
2410577,Raleigh,27601,3,4,1617,1,2021,2021-09-29,2022-02-21,550000,550000,145,0,35.7727,-78.6324,0,340.13605442176873
2429938,Chapel Hill,27516,2,2,1138,1,2009,2022-02-04,2022-03-14,515000,515000,38,0,35.9162,-79.0999,1,452.54833040421795
2463166,Raleigh,27604,2,1,988,1,1973,2022-07-19,2022-08-10,165000,165000,22,0,35.8334,-78.5799,0,167.00404858299595
2429364,Raleigh,27606,4,5,2134,1,2005,2022-02-01,2022-03-25,525000,525000,52,0,35.7645,-78.7112,0,246.01686972820994
2466116,Chapel Hill,27514,2,1,810,1,1967,2022-08-01,2022-09-06,135000,135000,36,0,35.9203,-79.0372,1,166.66666666666666
2467695,Raleigh,27610,2,2,1006,1,1985,2022-08-10,2022-09-28,159900,159900,49,0,35.7667,-78.6008,0,158.94632206759442
2465418,Raleigh,27610,2,2,965,1,1986,2022-07-29,2022-08-26,159900,159900,28,0,35.7667,-78.6008,0,165.69948186528498
2448508,Raleigh,27610,2,2,912,1,1986,2022-05-12,2022-08-16,160000,160000,96,0,35.7667,-78.6008,0,175.43859649122808
2471932,Burlington,27215,2,2,1060,5,2003,2022-09-01,2022-09-27,160000,160000,26,0,36.0318,-79.4889,4,150.9433962264151
2456692,Raleigh,27610,2,2,1012,1,1985,2022-06-17,2022-07-22,160000,160000,35,0,35.7667,-78.6008,0,158.10276679841897
2457673,Raleigh,27606,2,2,1114,1,1972,2022-06-22,2022-07-01,195000,195000,9,0,35.7645,-78.7112,0,175.04488330341113
2449954,Durham,27713,2,2,865,1,1986,2022-05-18,2022-07-19,195000,195000,62,0,35.9112,-78.9178,1,225.4335260115607
